ID,Name,Amount,CloseDate,CreatedDate,Pipeline
"427363452092","IOT - GlobalSystems Inc",187383,"2026-01-09T17:11:48.103Z","2026-01-09T03:39:00.858Z","default"
"428917767377","IOT - GlobalSystems Inc",187383,"2026-01-09T17:10:58.445Z","2026-01-09T17:10:58.445Z","default"
"428995323066","IOT - GlobalSystems Inc",187383,"2026-01-09T19:59:16.127Z","2026-01-09T19:59:16.127Z","default"
"427363453133","INDUSTRY 4 0 - GlobalDynamics BV",187374,"2026-01-09T17:11:47.753Z","2026-01-09T03:39:00.858Z","default"
"428917767407","INDUSTRY 4 0 - GlobalDynamics BV",187374,"2026-01-09T17:10:58.445Z","2026-01-09T17:10:58.445Z","default"
"428995323121","INDUSTRY 4 0 - GlobalDynamics BV",187374,"2026-01-09T19:59:16.127Z","2026-01-09T19:59:16.127Z","default"
"427363453115","IOT - OmegaSystems LLC",187371,"2026-01-09T17:11:47.391Z","2026-01-09T03:39:00.858Z","default"
"428917767417","IOT - OmegaSystems LLC",187371,"2026-01-09T17:10:58.445Z","2026-01-09T17:10:58.445Z","default"
"428995323104","IOT - OmegaSystems LLC",187371,"2026-01-09T19:59:16.127Z","2026-01-09T19:59:16.127Z","default"
"428996528357","INDUSTRY 4 0 - TechWare SRL",187355,"2026-01-09T17:15:23.083Z","2026-01-09T17:15:23.083Z","default"
"428807635187","IOT - SmartVision BV",187355,"2026-01-09T17:17:31.837Z","2026-01-09T17:17:31.837Z","default"
"428991158480","INDUSTRY 4 0 - OmegaDynamics Ltd",187330,"2026-01-09T17:13:14.098Z","2026-01-09T17:13:14.098Z","default"
"428996528376","SMART HOME - QuantumWare SAS",187326,"2026-01-09T17:15:23.083Z","2026-01-09T17:15:23.083Z","default"
"428960013509","SOFTWARE - EuroGroup Inc",187307,"2026-01-09T17:18:41.552Z","2026-01-09T17:18:41.552Z","default"
"428987539684","MANUFACTURING - OmegaSystems GmbH",187193,"2026-01-09T17:17:33.194Z","2026-01-09T17:17:33.194Z","default"
"428996528332","SOFTWARE - FlowVision Ltd",187185,"2026-01-09T17:15:23.083Z","2026-01-09T17:15:23.083Z","default"
"428807636175","SMART HOME - FlowConnect SAS",187135,"2026-01-09T17:17:31.837Z","2026-01-09T17:17:31.837Z","default"
"428807636171","SMART HOME - QuantumSystems SAS",187087,"2026-01-09T17:17:31.837Z","2026-01-09T17:17:31.837Z","default"
"428807636180","MANUFACTURING - DigitalSolutions Inc",187058,"2026-01-09T17:17:31.837Z","2026-01-09T17:17:31.837Z","default"
"428960013543","SOFTWARE - EuroDynamics SA",187040,"2026-01-09T17:18:41.552Z","2026-01-09T17:18:41.552Z","default"
"427363453128","MANUFACTURING - SynthTechnologies SRL",187034,"2026-01-09T17:21:46.092Z","2026-01-09T03:39:00.858Z","default"
"428965395657","MANUFACTURING - SynthTechnologies SRL",187034,"2026-01-09T17:20:51.381Z","2026-01-09T17:20:51.381Z","default"
"428995322093","MANUFACTURING - SynthTechnologies SRL",187034,"2026-01-09T19:59:16.127Z","2026-01-09T19:59:16.127Z","default"
"428960012535","SMART HOME - NexusWare Inc",186999,"2026-01-09T17:18:41.552Z","2026-01-09T17:18:41.552Z","default"
"428960013540","SOFTWARE - QuantumLabs Inc",186984,"2026-01-09T17:18:41.552Z","2026-01-09T17:18:41.552Z","default"
"428960014539","SOFTWARE - AlphaGroup Ltd",186966,"2026-01-09T17:18:41.552Z","2026-01-09T17:18:41.552Z","default"
"428960014548","INDUSTRY 4 0 - TechWorks Corp",186963,"2026-01-09T17:18:41.552Z","2026-01-09T17:18:41.552Z","default"
"428960013531","IOT - NetTechnologies Corp",186931,"2026-01-09T17:18:41.552Z","2026-01-09T17:18:41.552Z","default"
"428960013536","INDUSTRY 4 0 - FlowSystems GmbH",186917,"2026-01-09T17:18:41.552Z","2026-01-09T17:18:41.552Z","default"
"428989373635","IOT - NetLabs LLC",186900,"2026-01-09T17:23:07.167Z","2026-01-09T17:23:07.167Z","default"
"428991249631","SOFTWARE - DataWorks SRL",186866,"2026-01-09T17:33:06.754Z","2026-01-09T17:33:06.754Z","default"
"428989373664","SOFTWARE - CoreSolutions SRL",186827,"2026-01-09T17:23:07.167Z","2026-01-09T17:23:07.167Z","default"
"428921457879","INDUSTRY 4 0 - LogicWare LLC",186823,"2026-01-09T17:28:35.711Z","2026-01-09T17:28:35.711Z","default"
"427363453118","MANUFACTURING - AlphaWorks AG",186819,"2026-01-09T17:21:45.389Z","2026-01-09T03:39:00.858Z","default"
"428965394619","MANUFACTURING - AlphaWorks AG",186819,"2026-01-09T17:20:51.381Z","2026-01-09T17:20:51.381Z","default"
"428995323103","MANUFACTURING - AlphaWorks AG",186819,"2026-01-09T19:59:16.127Z","2026-01-09T19:59:16.127Z","default"
"427363452142","INDUSTRY 4 0 - DigitalSystems GmbH",186817,"2026-01-09T17:21:45.033Z","2026-01-09T03:39:00.858Z","default"
"428965395644","INDUSTRY 4 0 - DigitalSystems GmbH",186817,"2026-01-09T17:20:51.381Z","2026-01-09T17:20:51.381Z","default"
"428995322098","INDUSTRY 4 0 - DigitalSystems GmbH",186817,"2026-01-09T19:59:16.127Z","2026-01-09T19:59:16.127Z","default"
"428989373684","INDUSTRY 4 0 - PrimeWare LLC",186807,"2026-01-09T17:23:07.167Z","2026-01-09T17:23:07.167Z","default"
"428989373632","MANUFACTURING - PrimeGroup Inc",186803,"2026-01-09T17:23:07.167Z","2026-01-09T17:23:07.167Z","default"
"428989374676","MANUFACTURING - SmartWare GmbH",186770,"2026-01-09T17:23:07.167Z","2026-01-09T17:23:07.167Z","default"
"428807672021","MANUFACTURING - FlowWorks BV",186750,"2026-01-09T17:27:27.337Z","2026-01-09T17:27:27.337Z","default"
"428905234665","MANUFACTURING - DataWorks Ltd",186746,"2026-01-09T17:27:25.880Z","2026-01-09T17:27:25.880Z","default"
"427748263103","MANUFACTURING - SynthWorks Inc",186733,"2026-01-09T17:25:47.068Z","2026-01-09T03:41:16.039Z","default"
"428982181075","MANUFACTURING - SynthWorks Inc",186733,"2026-01-09T17:25:16.441Z","2026-01-09T17:25:16.441Z","default"
"428956941560","MANUFACTURING - SynthWorks Inc",186733,"2026-01-09T20:00:25.102Z","2026-01-09T20:00:25.102Z","default"
"427748262092","INDUSTRY 4 0 - BetaWorks Corp",186695,"2026-01-09T17:25:46.698Z","2026-01-09T03:41:16.039Z","default"
"428982181094","INDUSTRY 4 0 - BetaWorks Corp",186695,"2026-01-09T17:25:16.441Z","2026-01-09T17:25:16.441Z","default"
"428956941529","INDUSTRY 4 0 - BetaWorks Corp",186695,"2026-01-09T20:00:25.102Z","2026-01-09T20:00:25.102Z","default"
"427748263100","SMART HOME - DigitalLabs SA",186686,"2026-01-09T17:25:46.326Z","2026-01-09T03:41:16.039Z","default"
"428982181077","SMART HOME - DigitalLabs SA",186686,"2026-01-09T17:25:16.441Z","2026-01-09T17:25:16.441Z","default"
"428807671026","INDUSTRY 4 0 - DataVision SA",186686,"2026-01-09T17:27:27.337Z","2026-01-09T17:27:27.337Z","default"
"428956942540","SMART HOME - DigitalLabs SA",186686,"2026-01-09T20:00:25.102Z","2026-01-09T20:00:25.102Z","default"
"427748262129","IOT - CoreSystems SAS",186664,"2026-01-09T17:25:45.950Z","2026-01-09T03:41:16.039Z","default"
"428982180087","IOT - CoreSystems SAS",186664,"2026-01-09T17:25:16.441Z","2026-01-09T17:25:16.441Z","default"
"428956942566","IOT - CoreSystems SAS",186664,"2026-01-09T20:00:25.102Z","2026-01-09T20:00:25.102Z","default"
"427748262135","INDUSTRY 4 0 - TechSystems SA",186662,"2026-01-09T17:25:45.588Z","2026-01-09T03:41:16.039Z","default"
"428982180088","INDUSTRY 4 0 - TechSystems SA",186662,"2026-01-09T17:25:16.441Z","2026-01-09T17:25:16.441Z","default"
"428956942564","INDUSTRY 4 0 - TechSystems SA",186662,"2026-01-09T20:00:25.102Z","2026-01-09T20:00:25.102Z","default"
"428905234620","MANUFACTURING - AlphaSystems SAS",186656,"2026-01-09T17:27:25.880Z","2026-01-09T17:27:25.880Z","default"
"428991250618","SOFTWARE - SmartVision Ltd",186618,"2026-01-09T17:33:06.754Z","2026-01-09T17:33:06.754Z","default"
"428905234664","SMART HOME - SynthWare Corp",186615,"2026-01-09T17:27:25.880Z","2026-01-09T17:27:25.880Z","default"
"428921458909","SOFTWARE - LogicDynamics SAS",186614,"2026-01-09T17:28:35.711Z","2026-01-09T17:28:35.711Z","default"
"428991248618","SOFTWARE - NetWorks AG",186584,"2026-01-09T17:33:06.754Z","2026-01-09T17:33:06.754Z","default"
"428921458885","INDUSTRY 4 0 - BetaVision SAS",186579,"2026-01-09T17:28:35.711Z","2026-01-09T17:28:35.711Z","default"
"428923230443","IOT - DataWorks SA",186576,"2026-01-09T17:30:51.014Z","2026-01-09T17:30:51.014Z","default"
"428923231437","SMART HOME - SynthSolutions BV",186551,"2026-01-09T17:30:51.014Z","2026-01-09T17:30:51.014Z","default"
"428991248608","MANUFACTURING - NexusLabs SA",186550,"2026-01-09T17:33:06.754Z","2026-01-09T17:33:06.754Z","default"
"428923230457","SMART HOME - CoreDynamics LLC",186547,"2026-01-09T17:30:51.014Z","2026-01-09T17:30:51.014Z","default"
"428991248612","SMART HOME - NetConnect BV",186535,"2026-01-09T17:33:06.754Z","2026-01-09T17:33:06.754Z","default"
"428991249608","SMART HOME - GlobalWorks SRL",186514,"2026-01-09T17:33:06.754Z","2026-01-09T17:33:06.754Z","default"
"428985823438","MANUFACTURING - SmartConnect GmbH",186492,"2026-01-09T17:43:04.110Z","2026-01-09T17:43:04.110Z","default"
"428991248605","IOT - AlphaLabs BV",186488,"2026-01-09T17:33:06.754Z","2026-01-09T17:33:06.754Z","default"
"428991249641","SOFTWARE - AlphaTechnologies SRL",186458,"2026-01-09T17:33:06.754Z","2026-01-09T17:33:06.754Z","default"
"428960059631","SMART HOME - PrimeDynamics GmbH",186430,"2026-01-09T17:35:20.472Z","2026-01-09T17:35:20.472Z","default"
"428996643008","INDUSTRY 4 0 - PrimeConnect Corp",186430,"2026-01-09T17:50:38.141Z","2026-01-09T17:50:38.141Z","default"
"428960060652","SOFTWARE - GlobalWorks AG",186413,"2026-01-09T17:35:20.472Z","2026-01-09T17:35:20.472Z","default"
"428960060625","SOFTWARE - CoreWorks LLC",186384,"2026-01-09T17:35:20.472Z","2026-01-09T17:35:20.472Z","default"
"428917855426","MANUFACTURING - DataDynamics AG",186340,"2026-01-09T17:38:39.701Z","2026-01-09T17:38:39.701Z","default"
"428985822410","SMART HOME - NexusWare GmbH",186330,"2026-01-09T17:43:04.110Z","2026-01-09T17:43:04.110Z","default"
"428960059624","IOT - SynthDynamics AG",186312,"2026-01-09T17:35:20.472Z","2026-01-09T17:35:20.472Z","default"
"428960060644","MANUFACTURING - NetSolutions AG",186298,"2026-01-09T17:35:20.472Z","2026-01-09T17:35:20.472Z","default"
"428960060646","SOFTWARE - CyberLabs Corp",186291,"2026-01-09T17:35:20.472Z","2026-01-09T17:35:20.472Z","default"
"428989414622","INDUSTRY 4 0 - AlphaSystems SRL",186216,"2026-01-09T17:37:30.264Z","2026-01-09T17:37:30.264Z","default"
"428917854455","MANUFACTURING - HubLabs AG",186205,"2026-01-09T17:38:39.701Z","2026-01-09T17:38:39.701Z","default"
"428989414625","MANUFACTURING - EuroTechnologies Inc",186202,"2026-01-09T17:37:30.264Z","2026-01-09T17:37:30.264Z","default"
"428985822419","IOT - EuroDynamics LLC",186193,"2026-01-09T17:43:04.110Z","2026-01-09T17:43:04.110Z","default"
"428989415616","SOFTWARE - CloudWare BV",186192,"2026-01-09T17:37:30.264Z","2026-01-09T17:37:30.264Z","default"
"428917854414","INDUSTRY 4 0 - NetSystems GmbH",186174,"2026-01-09T17:38:39.701Z","2026-01-09T17:38:39.701Z","default"
"428914286803","MANUFACTURING - NexusSystems Ltd",186154,"2026-01-09T17:47:24.293Z","2026-01-09T17:47:24.293Z","default"
"428985823424","SMART HOME - BetaWare Ltd",186130,"2026-01-09T17:43:04.110Z","2026-01-09T17:43:04.110Z","default"
"428917854457","INDUSTRY 4 0 - OmegaTechnologies GmbH",186109,"2026-01-09T17:38:39.701Z","2026-01-09T17:38:39.701Z","default"
"428914271459","SOFTWARE - CloudDynamics GmbH",186101,"2026-01-09T17:40:48.057Z","2026-01-09T17:40:48.057Z","default"
"428914271468","MANUFACTURING - SynthSystems SA",186096,"2026-01-09T17:40:48.057Z","2026-01-09T17:40:48.057Z","default"
"428914271418","SMART HOME - CloudSystems SRL",186090,"2026-01-09T17:40:48.057Z","2026-01-09T17:40:48.057Z","default"
"428159582455","IOT - HubGroup LLC",186071,"2026-01-09T17:45:49.003Z","2026-01-09T03:43:24.736Z","default"
"428896258251","IOT - HubGroup LLC",186071,"2026-01-09T17:45:13.979Z","2026-01-09T17:45:13.979Z","default"
"428956945600","IOT - HubGroup LLC",186071,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428985822456","SOFTWARE - CyberWorks Ltd",186065,"2026-01-09T17:43:04.110Z","2026-01-09T17:43:04.110Z","default"
"428985823447","INDUSTRY 4 0 - QuantumSystems AG",186064,"2026-01-09T17:43:04.110Z","2026-01-09T17:43:04.110Z","default"
"428159582452","SOFTWARE - NetSolutions BV",186063,"2026-01-09T17:49:55.428Z","2026-01-09T03:43:24.736Z","default"
"428914289884","SOFTWARE - NetSolutions BV",186063,"2026-01-09T17:49:33.362Z","2026-01-09T17:49:33.362Z","default"
"428956945597","SOFTWARE - NetSolutions BV",186063,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428996644039","SMART HOME - DataDynamics Ltd",186047,"2026-01-09T17:50:38.141Z","2026-01-09T17:50:38.141Z","default"
"428159583454","SMART HOME - FlowDynamics LLC",186042,"2026-01-09T17:49:55.073Z","2026-01-09T03:43:24.736Z","default"
"428914288867","SMART HOME - FlowDynamics LLC",186042,"2026-01-09T17:49:33.362Z","2026-01-09T17:49:33.362Z","default"
"428956945640","SMART HOME - FlowDynamics LLC",186042,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428914289860","MVV Energie AG - Predictive Maintenance",186032,"2026-01-09T17:49:33.362Z","2026-01-09T17:49:33.362Z","default"
"428914286801","IOT - CyberLabs Inc",186001,"2026-01-09T17:47:24.293Z","2026-01-09T17:47:24.293Z","default"
"428996644040","SOFTWARE - LogicSystems GmbH",185998,"2026-01-09T17:50:38.141Z","2026-01-09T17:50:38.141Z","default"
"428159582428","IOT - LogicSolutions SRL",185925,"2026-01-09T17:49:48.060Z","2026-01-09T03:43:24.736Z","default"
"428914288848","IOT - LogicSolutions SRL",185925,"2026-01-09T17:49:33.362Z","2026-01-09T17:49:33.362Z","default"
"428956945601","IOT - LogicSolutions SRL",185925,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428996643049","Sartorius AG - Smart Building Automation",185898,"2026-01-09T17:50:38.140Z","2026-01-09T17:50:38.140Z","default"
"428996643014","MANUFACTURING - SmartSystems Inc",185867,"2026-01-09T17:50:38.141Z","2026-01-09T17:50:38.141Z","default"
"428159583421","INDUSTRY 4 0 - CoreWorks SA",185838,"2026-01-09T17:53:55.883Z","2026-01-09T03:43:24.736Z","default"
"428917911747","INDUSTRY 4 0 - CoreWorks SA",185838,"2026-01-09T17:52:54.326Z","2026-01-09T17:52:54.326Z","default"
"428956944618","INDUSTRY 4 0 - CoreWorks SA",185838,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428901762296","SOFTWARE - CoreGroup BV",185719,"2026-01-09T17:59:26.880Z","2026-01-09T17:59:26.880Z","default"
"428159583437","MANUFACTURING - GlobalSystems Corp",185707,"2026-01-09T17:58:04.850Z","2026-01-09T03:43:24.736Z","default"
"428928734441","MANUFACTURING - GlobalSystems Corp",185707,"2026-01-09T17:57:16.141Z","2026-01-09T17:57:16.141Z","default"
"428956944604","MANUFACTURING - GlobalSystems Corp",185707,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428159583447","INDUSTRY 4 0 - QuantumGroup Inc",185687,"2026-01-09T17:53:48.547Z","2026-01-09T03:43:24.736Z","default"
"428917911777","INDUSTRY 4 0 - QuantumGroup Inc",185687,"2026-01-09T17:52:54.326Z","2026-01-09T17:52:54.326Z","default"
"428956945626","INDUSTRY 4 0 - QuantumGroup Inc",185687,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428159583453","SMART HOME - BetaSystems Ltd",185683,"2026-01-09T17:58:04.477Z","2026-01-09T03:43:24.736Z","default"
"428928734434","SMART HOME - BetaSystems Ltd",185683,"2026-01-09T17:57:16.141Z","2026-01-09T17:57:16.141Z","default"
"428956945623","SMART HOME - BetaSystems Ltd",185683,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428901762242","INDUSTRY 4 0 - DigitalTechnologies Ltd",185654,"2026-01-09T17:59:26.880Z","2026-01-09T17:59:26.880Z","default"
"428928801991","SOFTWARE - SmartSystems BV",185640,"2026-01-09T18:21:16.520Z","2026-01-09T18:21:16.520Z","default"
"428901762261","IOT - BetaWorks BV",185608,"2026-01-09T17:59:26.880Z","2026-01-09T17:59:26.880Z","default"
"428982259899","INDUSTRY 4 0 - FlowSolutions Inc",185596,"2026-01-09T17:55:03.853Z","2026-01-09T17:55:03.853Z","default"
"428159583432","SOFTWARE - EuroWare BV",185581,"2026-01-09T17:58:04.104Z","2026-01-09T03:43:24.736Z","default"
"428928735460","SOFTWARE - EuroWare BV",185581,"2026-01-09T17:57:16.141Z","2026-01-09T17:57:16.141Z","default"
"428956944599","SOFTWARE - EuroWare BV",185581,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428901763269","Infineon Technologies - Process Automation",185578,"2026-01-09T17:59:26.880Z","2026-01-09T17:59:26.880Z","default"
"428952917183","INDUSTRY 4 0 - GlobalSystems LLC",185577,"2026-01-09T17:57:13.393Z","2026-01-09T17:57:13.393Z","default"
"428159582425","INDUSTRY 4 0 - FlowWare SAS",185570,"2026-01-09T17:57:57.146Z","2026-01-09T03:43:24.736Z","default"
"428928734402","INDUSTRY 4 0 - FlowWare SAS",185570,"2026-01-09T17:57:16.141Z","2026-01-09T17:57:16.141Z","default"
"428898169067","IOT - DigitalSystems BV",185570,"2026-01-09T18:07:10.043Z","2026-01-09T18:07:10.043Z","default"
"428956945604","INDUSTRY 4 0 - FlowWare SAS",185570,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428901763285","SOFTWARE - PrimeWorks GmbH",185554,"2026-01-09T17:59:26.880Z","2026-01-09T17:59:26.880Z","default"
"428901762265","Wüstenrot & Württembergische - Cybersecurity",185544,"2026-01-09T17:59:26.880Z","2026-01-09T17:59:26.880Z","default"
"428901762275","Sartorius AG - Predictive Maintenance",185539,"2026-01-09T17:59:26.880Z","2026-01-09T17:59:26.880Z","default"
"428159582423","MANUFACTURING - HubSystems Corp",185473,"2026-01-09T18:01:53.181Z","2026-01-09T03:43:24.736Z","default"
"428956945649","MANUFACTURING - HubSystems Corp",185473,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428159583448","SOFTWARE - SmartSolutions LLC",185433,"2026-01-09T18:10:37.030Z","2026-01-09T03:43:24.736Z","default"
"428916189420","SOFTWARE - SmartSolutions LLC",185433,"2026-01-09T18:11:29.533Z","2026-01-09T18:11:29.533Z","default"
"428956945627","SOFTWARE - SmartSolutions LLC",185433,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428159582441","IOT - LogicWare SAS",185427,"2026-01-09T18:01:52.827Z","2026-01-09T03:43:24.736Z","default"
"428956945611","IOT - LogicWare SAS",185427,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428902151378","DigitalTec Technologies - Smart Home Projekt",185426,"2026-01-09T19:44:42.075Z","2026-01-09T19:44:42.075Z","default"
"428898170055","SOFTWARE - FlowTechnologies Inc",185416,"2026-01-09T18:07:10.043Z","2026-01-09T18:07:10.043Z","default"
"428159582417","IOT - BetaLabs SRL",185415,"2026-01-09T18:01:52.260Z","2026-01-09T03:43:24.736Z","default"
"428956945605","IOT - BetaLabs SRL",185415,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428159583468","IOT - AlphaWorks LLC",185336,"2026-01-09T18:05:50.391Z","2026-01-09T03:43:24.736Z","default"
"428952937709","IOT - AlphaWorks LLC",185336,"2026-01-09T18:04:56.685Z","2026-01-09T18:04:56.685Z","default"
"428956945629","IOT - AlphaWorks LLC",185336,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428159582450","IOT - DigitalSystems SAS",185300,"2026-01-09T18:01:51.767Z","2026-01-09T03:43:24.736Z","default"
"428956944611","IOT - DigitalSystems SAS",185300,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428898170046","SOFTWARE - LogicWorks GmbH",185251,"2026-01-09T18:07:10.043Z","2026-01-09T18:07:10.043Z","default"
"428207241441","SOFTWARE - TechVision SA",185228,"2026-01-09T18:05:50.022Z","2026-01-09T03:45:39.922Z","default"
"428952938694","SOFTWARE - TechVision SA",185228,"2026-01-09T18:04:56.685Z","2026-01-09T18:04:56.685Z","default"
"428956944619","SOFTWARE - TechVision SA",185228,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428951146698","SMART HOME - SynthConnect Corp",185223,"2026-01-09T18:02:48.235Z","2026-01-09T18:02:48.235Z","default"
"428951144696","SOFTWARE - NexusWorks BV",185208,"2026-01-09T18:02:48.235Z","2026-01-09T18:02:48.235Z","default"
"428207242430","INDUSTRY 4 0 - CoreWorks Corp",185184,"2026-01-09T18:05:49.663Z","2026-01-09T03:45:39.922Z","default"
"428952937663","INDUSTRY 4 0 - CoreWorks Corp",185184,"2026-01-09T18:04:56.685Z","2026-01-09T18:04:56.685Z","default"
"428956944603","INDUSTRY 4 0 - CoreWorks Corp",185184,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428207241430","SOFTWARE - DataWorks LLC",185181,"2026-01-09T18:10:36.613Z","2026-01-09T03:45:39.922Z","default"
"428916189415","SOFTWARE - DataWorks LLC",185181,"2026-01-09T18:11:29.533Z","2026-01-09T18:11:29.533Z","default"
"428956944598","SOFTWARE - DataWorks LLC",185181,"2026-01-09T20:01:37.494Z","2026-01-09T20:01:37.494Z","default"
"428998210778","INDUSTRY 4 0 - SynthDynamics Corp",185129,"2026-01-09T18:09:20.295Z","2026-01-09T18:09:20.295Z","default"
"428998209758","IOT - PrimeTechnologies SA",185124,"2026-01-09T18:09:20.295Z","2026-01-09T18:09:20.295Z","default"
"428899980522","IOT - DigitalGroup LLC",185096,"2026-01-09T18:14:44.973Z","2026-01-09T18:14:44.973Z","default"
"428998210765","IOT - NexusConnect SRL",185059,"2026-01-09T18:09:20.295Z","2026-01-09T18:09:20.295Z","default"
"428899981501","SMART HOME - LogicWorks AG",185021,"2026-01-09T18:14:44.973Z","2026-01-09T18:14:44.973Z","default"
"428998209771","SMART HOME - TechTechnologies BV",185019,"2026-01-09T18:09:20.295Z","2026-01-09T18:09:20.295Z","default"
"428998210762","MANUFACTURING - HubWare BV",185007,"2026-01-09T18:09:20.295Z","2026-01-09T18:09:20.295Z","default"
"428899980488","SOFTWARE - PrimeSystems Ltd",184995,"2026-01-09T18:14:44.973Z","2026-01-09T18:14:44.973Z","default"
"428391164111","IOT - CyberGroup SAS",184974,"2026-04-04T00:00:00Z","2026-01-09T06:40:11.580Z","default"
"428916190410","IOT - CyberGroup SAS",184974,"2026-01-09T18:11:29.533Z","2026-01-09T18:11:29.533Z","default"
"428964100303","IOT - CyberGroup SAS",184974,"2026-01-09T20:01:36.124Z","2026-01-09T20:01:36.124Z","default"
"428963754174","IOT - CloudWorks SA",184941,"2026-01-09T18:12:35.415Z","2026-01-09T18:12:35.415Z","default"
"428963752185","SOFTWARE - SynthVision BV",184884,"2026-01-09T18:12:35.415Z","2026-01-09T18:12:35.415Z","default"
"428899980534","SOFTWARE - CyberWare BV",184866,"2026-01-09T18:14:44.973Z","2026-01-09T18:14:44.973Z","default"
"428899981515","INDUSTRY 4 0 - EuroVision BV",184862,"2026-01-09T18:14:44.973Z","2026-01-09T18:14:44.973Z","default"
"428963754180","IOT - SmartWorks Inc",184857,"2026-01-09T18:12:35.415Z","2026-01-09T18:12:35.415Z","default"
"428899980526","Dürr AG - Predictive Maintenance",184832,"2026-01-09T18:14:44.973Z","2026-01-09T18:14:44.973Z","default"
"428899981499","IOT - CoreGroup Corp",184817,"2026-01-09T18:14:44.973Z","2026-01-09T18:14:44.973Z","default"
"428960203992","INDUSTRY 4 0 - QuantumDynamics Ltd",184814,"2026-01-09T18:24:37.674Z","2026-01-09T18:24:37.674Z","default"
"428978781383","SOFTWARE - SmartTechnologies SAS",184795,"2026-01-09T18:23:31.874Z","2026-01-09T18:23:31.874Z","default"
"428978780377","SMART HOME - FlowSystems LLC",184794,"2026-01-09T18:23:31.874Z","2026-01-09T18:23:31.874Z","default"
"428987728080","INDUSTRY 4 0 - LogicConnect GmbH",184782,"2026-01-09T18:16:58.734Z","2026-01-09T18:16:58.734Z","default"
"428930238656","INDUSTRY 4 0 - FlowVision GmbH",184746,"2026-01-09T18:19:07.591Z","2026-01-09T18:19:07.591Z","default"
"428809648334","SOFTWARE - CoreWorks BV",184723,"2026-01-09T18:29:00.718Z","2026-01-09T18:29:00.718Z","default"
"428987728089","SOFTWARE - AlphaWorks GmbH",184707,"2026-01-09T18:16:58.734Z","2026-01-09T18:16:58.734Z","default"
"428928802015","SOFTWARE - CyberSystems SA",184706,"2026-01-09T18:21:16.520Z","2026-01-09T18:21:16.520Z","default"
"428978781406","SOFTWARE - HubConnect GmbH",184700,"2026-01-09T18:23:31.874Z","2026-01-09T18:23:31.874Z","default"
"428928801011","MANUFACTURING - FlowWare BV",184678,"2026-01-09T18:21:16.520Z","2026-01-09T18:21:16.520Z","default"
"428930238686","SMART HOME - PrimeSolutions SRL",184627,"2026-01-09T18:19:07.591Z","2026-01-09T18:19:07.591Z","default"
"428809648335","MANUFACTURING - BetaGroup Ltd",184623,"2026-01-09T18:29:00.718Z","2026-01-09T18:29:00.718Z","default"
"428928801996","SOFTWARE - SynthLabs SAS",184584,"2026-01-09T18:21:16.520Z","2026-01-09T18:21:16.520Z","default"
"428978781384","SOFTWARE - TechGroup Ltd",184558,"2026-01-09T18:23:31.874Z","2026-01-09T18:23:31.874Z","default"
"428978780395","SMART HOME - NexusWare Ltd",184554,"2026-01-09T18:23:31.874Z","2026-01-09T18:23:31.874Z","default"
"428960202987","SOFTWARE - GlobalWorks BV",184549,"2026-01-09T18:24:37.674Z","2026-01-09T18:24:37.674Z","default"
"428978780378","MANUFACTURING - CloudConnect AG",184546,"2026-01-09T18:23:31.874Z","2026-01-09T18:23:31.874Z","default"
"428960202980","SOFTWARE - CloudGroup Inc",184538,"2026-01-09T18:24:37.674Z","2026-01-09T18:24:37.674Z","default"
"428960203991","INDUSTRY 4 0 - AlphaLabs AG",184530,"2026-01-09T18:24:37.674Z","2026-01-09T18:24:37.674Z","default"
"428925254849","MANUFACTURING - PrimeWare AG",184525,"2026-01-09T18:33:25.422Z","2026-01-09T18:33:25.422Z","default"
"428809649349","INDUSTRY 4 0 - FlowSystems Corp",184521,"2026-01-09T18:29:00.718Z","2026-01-09T18:29:00.718Z","default"
"428809648349","SOFTWARE - CoreGroup Ltd",184510,"2026-01-09T18:29:00.718Z","2026-01-09T18:29:00.718Z","default"
